sample_id,snp_0,snp_1,snp_2,snp_3,snp_4,snp_5,snp_6,snp_7,snp_8,snp_9,snp_10,snp_11,snp_12,snp_13,snp_14,snp_15,ancestry
P088,2.031400164778503,-0.03247432391745505,2.5280535653991834,1.4466971310088457,-0.03074383226052982,-0.5840293332220078,0.11912392936627762,0.31799869441404743,-0.7842585089151799,-0.1250444158598842,-0.6100988660571137,2.2996640696148387,-0.08973076991161853,1.5452321516965593,-0.19562233080768832,0.25928764153490796,EUR
P089,-1.3213640716452693,-0.44707259186786463,1.7105346707892468,3.086003830959867,0.22198277767627117,1.3837203611929991,0.6407291102029202,1.6274013394646858,-0.059042217305055426,2.390222710651804,-0.485396202914123,-0.766461834197669,-1.2100528496890341,2.3310246715580702,0.8194475726178976,-0.33412073338030845,EUR
P090,1.249022696873495,0.687692185117782,3.4661274713755903,-0.047832832739911346,-0.26536010831425455,-0.46252138394282544,-1.9736826764086015,1.060327204779694,-0.2703965558033584,0.7396312049865622,2.3597719343296117,-0.3532436918276083,-0.4211529826571552,0.11866416972399602,0.9872473529834096,-0.5667130253101499,EUR
P091,-0.6309615971321306,1.0571892702413659,1.8786393238380357,-0.5447282630048207,-1.2253917994691081,1.5012358638272103,0.4019282830788125,-0.762195931037249,-0.17040965723498214,0.013236672801670204,0.7357333602801638,-1.3582633948587894,-0.8409491386704581,0.27295575486338886,-0.09983458049545033,0.5718591826367099,EUR
P092,-1.2295073973595978,0.3571286762713211,2.591583619377472,1.9868185471492834,0.13911173976159188,-0.09588360256597088,-0.8348511527715018,-0.07199859243978847,1.259705852880406,-0.11902850660012523,-0.8898039893484101,-0.4922470887653863,0.20085029727593015,-0.37351399718084694,0.4853032830631407,0.5228437607490304,EUR
P093,0.8889831804046482,1.4235594722650329,2.495858724372361,0.5657609358520401,-0.9035344465762722,-0.07577147645982442,-0.4511753572394145,-1.1383267269609427,-0.44169179417299426,-0.474512933619039,-0.6718477397612058,-0.3157894861550056,1.178450850318331,0.19923804124923924,2.4718090760554694,0.17050818601964934,EUR
P094,-0.29006577393725175,0.004132882654866092,1.75649197844354,1.9352539571710636,2.0767113258590237,-0.8453204649775686,0.8590460581777356,0.20775059761412384,-1.5710977425706176,0.7706987820947633,1.2676235608039048,-0.8571764037774298,-0.008933867891970693,-1.7253542620077036,-1.2588064596843365,1.0480295776172526,EUR
P095,-0.4664165060074345,-1.1088029749380393,1.7294603644584297,0.9775875685689768,-0.4708216577755361,0.7393260256749032,-1.1617333589343466,-0.9053652126818322,0.15407999214886864,0.9694097907482053,1.2381603014898497,-0.665061720361623,0.9373769669196479,-0.7841422934704089,1.8262093469068,-1.1337710254197284,EUR
P096,1.328478810791731,-0.6564861068187239,3.5132464547946003,2.091320728852484,-1.016016529408222,-0.5222384795425068,0.7811812052237417,1.0526444176155614,-0.07071559172446261,0.044658280963466405,0.7583530326440655,0.13179842701081995,-1.2935048593383758,-0.8129740246401806,0.23511994315166507,1.2154824164976936,EUR
P097,1.6159824241620477,0.7795294207714503,1.7872907610363638,2.248813885982477,-0.6667508502068556,-0.15323096025821417,-0.8241307213394766,-1.2487426107077115,0.33354901163620493,0.1855133065847436,0.6876524845090128,0.5461118308924472,0.24264427132386202,0.5566166656775543,-0.04268309622747663,0.4128913952224006,EUR
P098,-0.7261444026863596,0.3697059256391301,2.1684176852860095,0.8303185719277969,0.05183209899284673,-0.6236025096293596,-0.5265066965161149,-1.1249293551021546,1.2657749251665555,1.0656851747200478,0.5374338542273371,1.972195951943814,-0.18924569656839169,3.0317624151106344,-0.22752941536322038,0.25519335175601643,EUR
P099,-0.39777791394020817,0.372325560060305,2.3356149278862444,1.386083606946916,1.7767198471176207,0.23914928463346072,0.2704853861101991,-0.9089976945137175,0.4184990745503845,-0.1340272208093656,-0.6082397293372869,-0.7764744081483639,2.671763379756685,-0.2634772501790354,-1.4569854207812678,-0.6982214597325725,EUR
P100,-0.051567839476213594,0.546667032616485,0.5547965217253135,0.6766145517765254,0.8551396933626704,1.8404404435015453,-0.8760594641105784,-0.6196429830140117,-0.9177089745002595,-1.1883888545982695,1.0642094888580087,0.6886117009788877,0.9766653699781299,0.03931306602429631,0.7768076988651466,-1.761289404642545,AFR
P101,0.8630875180453551,0.1771198300050302,0.6271096001491656,0.38002329904861315,0.5129448454631134,0.001960224608953398,-0.7120541661829632,0.5649172812729122,0.6900914151753954,-1.3679422773818628,-0.9810993674682146,-0.7232356859408393,-0.3573050602668157,-1.3620508308526522,-1.4220517661401326,-0.8218352964075539,AFR
P102,0.08625383622500567,-1.1805943397534906,-0.11580350997176611,1.0585528161418154,0.19822026258648995,1.2935542415894605,1.0247567337507726,-0.4182683903638093,-0.5736696908584189,1.1634958143064738,-0.30620207897154783,1.1044950252055679,0.4289653911271988,-0.34284465290983673,0.47969053059753036,0.3204495138460378,AFR
P103,1.020882821002474,-0.5483455378650185,0.041206066781619685,-0.061515679604637406,2.204148141639785,0.4748208055558243,1.016977048237856,0.4663287721704166,-1.3169250736329463,1.2082628254805003,2.2340930807977313,1.0018339695494078,1.4269847672264693,0.0853713816025881,-1.66150491973851,-1.8441204511675249,AFR
P104,0.25508204386775846,-0.59197880772998,-0.9145762783273513,-0.06274668396867535,2.115585287861288,0.04724245323785281,-0.4488776202803848,1.5098706831203152,-1.0752883802213746,0.8697611871649563,-0.4847307615489939,0.5457937598499527,1.0973275072028672,0.7412817669850216,0.9091596022138765,-1.1515935334079561,AFR
P105,1.1136597067412988,-0.8526931146348199,0.2595417655715384,0.2582461869972269,1.9851225588695809,1.8369566760601905,-0.8438099785247232,-1.3498674122957162,0.8723486799617686,0.18583457751891555,1.1493768409578178,-0.04473293418786798,-1.4051643606769604,0.9661296810041061,-0.370370609661107,0.3420034574210212,AFR
P106,-0.6474594284795192,1.6443017102336905,-0.8765648241831969,-0.33742975410617465,1.6074487026973163,0.40781767291304183,0.33051952858759515,1.6119104774674902,-0.49046216069371046,0.3951428190317255,-2.7494353860385554,-0.03892920048484066,-0.31304228592620537,-0.8184976024103849,1.081450469628532,-0.32624368162382816,AFR
P107,-0.17747748709358746,-0.37719287478907115,-1.9168158717650765,-1.131986440076961,2.461093486120216,-0.6099506468799718,-0.7663153496157056,-0.3997200562897638,1.7436218672915653,0.768603765496369,-0.5571705270530996,1.304513697115551,-0.7405158205011196,1.0090998037340055,-1.3588772459230156,1.0732578317891572,AFR
P108,-0.4061336454709856,-1.0285042409412697,-0.21714361307631405,0.27734417972021486,1.0052515694742878,2.053953505995324,-0.5829938836640675,0.6203723939313579,0.44222206203659953,-0.06092305470793503,-0.4413823123659498,0.15154079576526616,0.5502537430336992,2.0617991527316084,0.939420421798181,0.9759899498158413,AFR
P109,3.0885121948602836,0.5159584767678441,0.4846435113117023,0.7040150743216541,0.4910340224117469,1.0560983635812438,-0.506169266692334,0.6476139772195617,-0.17417456222119868,0.1382234254743028,1.0874546201484645,0.8631507387041388,-0.16172100304124704,-0.6699950968782225,1.1352747316531886,0.7738911809098658,AFR
P110,-1.6062568182953822,-0.3131539389082808,0.1655154620167624,0.7788297171210313,2.410101494939771,1.7839060011754735,0.585247531358856,0.06413680237815363,-0.6738516881805606,-0.261264391041254,0.018991186640108272,-0.034679250018589874,-1.8855729044434706,-0.3974833349294312,0.05620565308915186,-0.281369991905701,AFR
P111,-0.24682379551158573,0.4879913708045874,-1.0789571870486339,-1.6280422139512112,1.1518302091633252,2.2641144055017897,1.6875530394866385,0.78212823909474,-1.4682637598688473,-0.23236723937677117,0.2566343810815294,0.1775911169235922,0.539304552942874,-0.9170489464607607,0.06494308755074261,0.420322829776129,AFR
P112,0.8256709533036595,-0.805718166612792,-0.345156867242898,-2.7038176800733402,0.8785380324222258,0.975585107028957,-1.019584508167443,0.1656121502326517,-0.05594543204526823,-2.2592138775776114,0.21550796930175647,-0.9283241307890274,0.48568895919051513,-1.2818512477286654,0.03000653853094012,-0.2831633288865059,AFR
P113,0.30310188495033036,0.12469727765134685,-0.25516417502145444,-1.5362723140442447,0.02279203653896844,0.916113060907781,-0.00827988392958697,-0.608247947199117,0.6252119305794656,-0.2792209192116837,-0.9650127247795103,-0.27809629298790933,0.22585983631655238,0.3248847188245844,1.8783791319931293,-0.6689093400034194,AFR
P114,-0.07347866159040038,0.4261239468194264,-0.023422959200815323,-0.5006181459886532,-0.049257176344243536,0.9891654409469844,-1.073702412717801,-1.7266066811237784,-0.7956788416705864,-1.0470917207664545,0.5837865452929482,0.6010918374142937,-0.9038792895808748,-0.2602286305631211,-1.8582426621125354,-0.4943399501826941,AFR
P115,0.3989819007023456,0.8249378896141027,-0.7130470816913138,1.0518548605275198,-0.01569192151347165,0.2523722008562075,0.7096618656378763,1.6711212285632473,0.4934319881836954,-0.040342386534012425,-2.1951837465222086,-2.0224470560434793,0.12940953689586895,-0.35806266957117455,-1.105835182152118,0.06553258083005072,AFR
P116,0.11513136750780958,0.9444158685402726,0.13660228301270078,1.2283943683343845,1.5079940295488135,1.384665005192664,1.0643121862471823,-0.9784408800414345,2.8144474532661614,0.3752574781667358,0.3808292528376731,0.5250959739725976,1.8771364753316424,0.7925074116726066,-1.6050559790039236,1.4034703847675043,AFR
P117,-0.3408965794450173,0.10715507283932346,-1.2792539721752665,0.5262020181238957,0.8486257099324478,1.6001696379934738,-0.284099005360783,1.9250128017358519,1.9822603001455896,0.046513170214741384,0.06397771136885474,-0.37344296634951507,1.1060062915027862,-0.32891987033337716,-0.4213372746456993,0.9785928636649645,AFR
P118,-0.5382990953166494,-0.03775503444853058,-1.5813107815109928,0.7041903451231669,3.440866939181869,2.221225372799792,1.461799167547305,-0.8461021361773309,0.2363242820282007,-0.9431599243693896,-0.22776554558134285,0.7722114773525048,0.10182061310329862,-1.4126410226012216,-1.3150291055377534,-1.3811639314907738,AFR
P119,0.4914525899395903,2.0638945356566682,1.3624582440002129,-1.8959851991460643,2.9210759380697837,2.436400417014647,-1.5452999455287577,-0.3032016167104975,1.0955224114958095,0.5504335109347853,-1.3090950523879856,0.6107421557961942,-2.1375005960805877,-0.22282217575721136,1.1379567694000488,0.018394215571319834,AFR
P120,-0.4989375499619459,0.8893462537723492,0.9747518150865815,1.3100396928669502,2.374342428446387,2.5813747939371465,0.7329085574375346,0.26552864911647195,0.08950899976381409,-0.237259719097402,-1.2123682930597257,-0.9553115088198088,-0.28201448193520967,0.2414521596024293,1.4408125980042632,-0.04179722787551253,AFR
P121,1.003476290877664,1.0793156564321207,-0.231446797688791,0.5946902113701839,1.2564719582751385,2.822135894078477,0.6358433382659322,-1.1904837546883553,0.16152465215384673,1.6481121618238797,-0.18123103454670117,0.44771503009506813,0.5458788377391453,-1.0366228991646005,0.5107079492135139,-1.3938351520346257,AFR
P122,-0.6256241064013961,1.075722967494192,0.356756290308358,-0.304477807746527,1.9464610212451874,1.4399077522448684,0.012578502351833248,0.6568185267201376,-0.7273677406591319,0.040336405554690695,-0.3122681946066529,-1.5856033746002556,-0.9204557562492998,1.5682064470638322,0.38472331458523407,-1.3235883014013892,AFR
P123,-1.5403543758484106,-0.11216390011058394,1.5611865331764823,-0.18675813480435263,2.806999553404016,1.8519307708186574,0.47125045784589364,-1.3357205093045694,0.9375229217497576,-0.3349320372736072,0.8630924536109083,-0.814169981986113,0.1770493475099125,0.3520029539376315,-0.15403331657586652,0.4045451930861567,AFR
P124,-0.26639707519250877,-0.6490597530412794,1.6054833827939645,1.0489528663614422,0.7391352549518232,2.068444305594613,-0.742678854701153,-1.1846846436623242,1.0338094413989762,-1.7040996256474057,0.9268559135765412,-0.2527223125730585,-0.21154660308052864,0.4097512196232897,0.5811988119942524,-0.8263431768289082,AFR
P125,0.7177256087500634,0.1133705380252234,-1.2560547928680381,-0.1698744835797392,2.881279015558926,3.176594798245697,0.7173484576086773,-1.19034348816837,0.4906069024558882,0.8508609038591928,0.7257079833187221,0.7849542886879182,0.3632630792475308,-0.0724123388305437,-0.6083674959040184,-1.8979355185014963,AFR
P126,0.33964176671335083,0.18605284365218855,0.5575758428248162,-1.3375436932928941,2.14501668931506,3.554545094620777,0.07845013077791134,-0.06166531920654083,0.309002356085701,2.032337024710338,-1.023647761699891,0.20320693339390494,-0.7996574222976441,-0.547004720844995,-0.04959030788193934,1.3473232416135588,AFR
P127,1.8009906006887368,0.4481421446267063,-0.3765947230234853,2.4927388666385184,1.0724455186704798,0.9288640856402627,-1.7749430445787269,1.3960915692447435,0.968245592371294,2.417805536116446,-1.3895233522181258,1.4581708074791095,0.07013551836612739,0.8061002168001363,-1.647777141104471,1.4680818226652972,AFR
P128,0.7865167513318304,-0.038910034786217525,0.6451126876611214,-0.7654953010422492,0.9205599144183007,1.0365553863746038,-1.852727861690278,0.8617584942033671,1.1915936141825663,-0.7013441497638416,0.3482030159448188,-0.2655404746292363,0.3282739620810305,-0.6275772412110292,-0.8834251560876358,1.0520748860237426,AFR
P129,-0.06387058512449259,2.0221089508534758,0.046309964794139964,-0.9260780403504922,2.726940876435939,2.1308001641460197,0.7268728636964236,1.1906006788679186,-0.6527962938457945,-0.12725330898528756,-0.17144983148779322,-1.2907465369156184,-0.2635901501582435,1.3363794578768242,0.237338103793847,-1.3460613278449878,AFR
P130,-1.555839411664935,1.6647760587482714,-0.09031901025512999,-0.6474102057016173,1.2260082351029968,0.022692245682667922,1.4230951495116198,-0.3930529375860296,1.367401527738422,0.05165171444731515,1.4295319745684398,0.2566944990430854,0.853232662869076,0.7190930460883368,0.6232910662519707,0.3479344771827106,AFR
P131,-0.2328507161155849,1.9154346915728602,-0.9069369850959007,0.004307642343159692,1.5148858752075955,1.9024407533435215,-0.4294726458945011,0.31474630558958777,-0.16884258520296613,-1.5819525174378992,0.009552286256846456,-1.1005653330301517,-1.734385762448901,0.13687332068938496,0.48788334201956646,0.5266980421045764,AFR
P132,0.5671707070196942,-1.9325890209406105,-1.3610169279074695,1.9735214368136709,0.4527912399229639,2.110841031136689,-0.686937621665846,0.07967273926756446,-0.6332542022735941,0.5615411546196448,0.13677411731669906,-0.4482897736442336,-1.0501721196807103,0.2677741974925111,-1.21271879904259,0.4274810421208385,AFR
P133,2.6264849090369,1.350170051262012,0.7183478868941628,-0.08560729774114767,-0.43875262700352535,0.17771360409981574,1.2827928561027135,-0.7897560801247798,-0.6992520981640467,-0.16565047568402144,-1.0620462588465547,-1.2267687345516363,-0.050474072781421825,-0.8915294546720363,-0.7410185797788948,-0.781191026147006,AFR
P134,0.5223602138344686,-0.23212569049535728,-0.17857196789385368,0.5969458973088833,1.35796039176706,1.2217462315428271,0.47045035557017084,0.668197843557631,-0.14707349950860418,0.0806077756205216,-0.781790229733328,-0.8606830431645255,0.7691475019668077,0.4449420625446217,0.4552984384165761,0.28085434872552223,AFR
P135,0.04620327581495357,0.6964118908227692,0.9351087610227838,0.9112280051906476,1.3992220840540133,2.886992729908838,0.22846068173232117,0.6323761925657985,0.28208789083487973,0.2470067074841741,-0.7357519902503197,0.701350838344826,2.845294394907639,-0.3747950747900833,0.07099471542494816,-0.4462052643472624,AFR
P136,-0.48801990156193453,1.5444494781186728,-0.6729710177274647,-0.4740804733663613,-0.0874928237313013,0.7423882754577527,-1.7083998929533477,0.6318046992119288,2.7996972218373095,-0.36667879365052214,-1.6667579329902373,0.8999996644297332,-0.7269249589301569,1.2993469305535403,-0.2820290477899447,-0.6318156890827807,AFR
P137,-0.17795755574568647,0.7577767609361872,-0.22742063075565644,-0.49672470279370545,1.301168397021128,0.22814481549911503,0.39703160229398016,-1.7867265938449102,-0.44412145436551537,0.7593852088307432,0.3030482829327168,0.5903205729863903,-0.06504567271880911,1.1697461809855167,0.924699196769792,0.44614100424767456,AFR
P138,0.927545777313543,0.7504235544035768,-0.43946351334689027,-1.3438989116913336,1.9203621258426238,2.046089230831429,1.0904719911385654,-0.9363212750452935,-0.9064310592771633,0.45990026630777037,-0.07116698885308664,-1.8857616105711281,0.37510816375419076,-1.8524229149889546,-0.9452565518733762,1.3516813728601071,AFR
P139,1.8248790178071153,-1.2156563684719617,-0.3293915374126943,0.04262252307870598,3.281226927581568,1.0071310521755985,-0.4768840230332781,1.5487255584628619,-0.374789152718258,0.7222017089664575,-1.4771429651124275,-0.17123274409232622,-1.6595968383264046,-1.0554337809557044,0.8392013551522634,-0.04990539108671263,AFR
P140,-0.31910574055297464,-0.7487496239809176,-0.22065607324128275,0.30111316710069364,2.482916206461762,-1.1251466840968023,-0.8317611742628097,0.15909624218900573,-0.09886311596228586,0.403376242526725,0.26754028612655384,-0.30486786299340723,-0.5268531959871771,-0.2455014897355009,1.1487423498227427,-0.7320079329057144,AFR
P141,-0.06280672314395548,0.18334221399842102,1.560350929874458,-0.30030825823631324,2.458806656010961,2.731979403265022,-0.06375426499064825,-0.2107189790767625,-0.3290536720482161,-0.25582313424258235,0.8542398605768328,0.2310099772555139,0.2352897091698694,-1.125223510379835,-0.9674900773752345,2.14344682477698,AFR
P142,-0.1778257252886896,-0.7747719955783602,1.4310991655892973,0.2818085486835521,2.0781549168645217,1.3619529247184663,-0.31867309057680415,-0.16958637249729036,-1.3827381702986268,-0.08792740941989748,0.29603307704261733,1.8504632338437539,0.0859990650052155,-2.334177042210305,-0.09398543278462142,2.739504133108306,AFR
P143,0.8663662349850397,-0.8108889438085887,0.5911065144305567,-0.7420134248897403,0.14619248045314248,1.151630636765928,0.09152643923886121,-1.8721555024333958,-1.1491592905386359,0.010335563182354726,-0.40817317598895414,0.39481127114609077,-1.2146683273085614,0.7141137485533007,-1.183759097060195,1.64273430193763,AFR
P144,-1.7157582843783166,-1.0925542703834126,0.4173708030318292,1.6642332514976381,1.8150430361161707,2.062857920182391,0.01753690167305848,-1.0263984541151934,-0.4901383482393793,-1.2119097199812767,-1.2787099677768716,0.40174891931974643,-1.1231779820879617,0.3195540067233614,-1.3018227522210977,0.29638302011675466,AFR
P145,-0.4886825689629625,1.4066155336506445,0.32371889557906497,1.2357828929941415,0.7443532835748075,1.5561433402441673,-0.9810871581162783,-0.4136052427444181,-0.2621042227446291,-0.7258582206871392,-1.215502858845695,-1.4135173236526528,-2.339748115707397,-1.0563464635034578,0.6274938966718445,-1.598498532013283,AFR
P146,-1.368122846253305,1.790898571232915,-0.636496049848254,0.3210460091648358,2.1423171465004947,2.16252612978128,-1.5223142306080597,-0.23105967989949022,-1.6182272695183921,2.4463178589103234,-1.5948752640156,-1.0478402188698202,-1.0406008548415047,-1.4966604767228804,1.3525939097565454,2.422447901083496,AFR
P147,-0.4757491193126174,-1.32042314684441,-2.236925498726021,-0.24410871852210148,1.183634576838556,0.8487038736398554,0.2213752539762284,0.3951731428154863,0.32308325793790066,-0.3161248719684872,-1.101621829574262,0.6658330978067158,0.012513759421530454,0.8883575248346502,0.7900755494722314,-1.4217620690471156,AFR
P148,-1.4342222074576032,-0.7555407187405284,-1.056265408290668,0.7552517759761007,1.8513096759879177,2.599183993785311,0.3964868174109183,0.20864958187336902,1.1997297803441704,0.4697273397350485,0.0681009634377188,1.4804530339306854,0.11518088315279006,-0.30434060491792164,-0.8378232587776496,0.7030254590454112,AFR
P149,1.2370505418424689,-0.05058740143343007,1.3079156237798386,-1.970015031971576,1.444546625192085,1.4599050878955637,-0.726994372407347,2.383861037981873,-0.06619263268876116,-0.4077307716044333,0.02596211343350502,-2.0028137385258296,-0.7598679253449151,0.9832399694454041,-0.6289453549327747,-0.8288751628002715,AFR
